orderdetails_id,order_id,order_date,order_time,quantity,size,price,Sales,name,category
21699,9524,09-06-2015,13:48:24,1,L,20.25,20.25,The Mexicana Pizza,Veggie
21700,9524,09-06-2015,13:48:24,1,S,11,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
21701,9525,09-06-2015,14:03:08,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
21702,9525,09-06-2015,14:03:08,1,S,10.5,10.5,The Hawaiian Pizza,Classic
21703,9525,09-06-2015,14:03:08,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
21704,9525,09-06-2015,14:03:08,1,S,12,12,The Mediterranean Pizza,Veggie
21705,9526,09-06-2015,14:05:58,1,M,16.75,16.75,The Italian Vegetables Pizza,Veggie
21706,9526,09-06-2015,14:05:58,1,L,20.25,20.25,The Spinach and Feta Pizza,Veggie
21707,9526,09-06-2015,14:05:58,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
21708,9527,09-06-2015,14:17:24,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
21709,9527,09-06-2015,14:17:24,1,M,16,16,The Mediterranean Pizza,Veggie
21710,9528,09-06-2015,14:23:35,1,S,12,12,The Napolitana Pizza,Classic
21711,9529,09-06-2015,14:29:07,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
21712,9530,09-06-2015,14:38:58,1,L,20.25,20.25,The Vegetables + Vegetables Pizza,Veggie
21713,9531,09-06-2015,14:43:18,1,L,20.25,20.25,The Sicilian Pizza,Supreme
21714,9531,09-06-2015,14:43:18,1,S,12.25,12.25,The Sicilian Pizza,Supreme
21715,9532,09-06-2015,14:49:14,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
21716,9532,09-06-2015,14:49:14,1,S,12.75,12.75,The Thai Chicken Pizza,Chicken
21717,9532,09-06-2015,14:49:14,1,S,12,12,The Vegetables + Vegetables Pizza,Veggie
21718,9533,09-06-2015,14:59:23,1,S,23.65,23.65,The Brie Carre Pizza,Supreme
21719,9533,09-06-2015,14:59:23,1,M,16,16,The Classic Deluxe Pizza,Classic
21720,9533,09-06-2015,14:59:23,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
21721,9534,09-06-2015,15:08:04,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
21722,9534,09-06-2015,15:08:04,1,S,12.5,12.5,The Spinach Pesto Pizza,Veggie
21723,9535,09-06-2015,15:15:45,1,L,20.25,20.25,The Mexicana Pizza,Veggie
21724,9536,09-06-2015,16:06:53,1,S,12.75,12.75,The Thai Chicken Pizza,Chicken
21725,9536,09-06-2015,16:06:53,1,M,16,16,The Greek Pizza,Classic
21726,9537,09-06-2015,16:22:01,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
21727,9537,09-06-2015,16:22:01,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
21728,9538,09-06-2015,16:27:25,1,M,16.25,16.25,The Calabrese Pizza,Supreme
21729,9538,09-06-2015,16:27:25,1,S,12,12,The Vegetables + Vegetables Pizza,Veggie
21730,9539,09-06-2015,16:33:42,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
21731,9540,09-06-2015,16:33:45,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
21732,9540,09-06-2015,16:33:45,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
21733,9541,09-06-2015,16:46:56,1,S,12,12,The Big Meat Pizza,Classic
21734,9541,09-06-2015,16:46:56,1,M,12.5,12.5,The Pepperoni Pizza,Classic
21735,9541,09-06-2015,16:46:56,1,S,12,12,The Spinach and Feta Pizza,Veggie
21736,9542,09-06-2015,17:00:19,1,M,16,16,The Green Garden Pizza,Veggie
21737,9542,09-06-2015,17:00:19,2,L,20.5,41,The Italian Capocollo Pizza,Classic
21738,9543,09-06-2015,17:05:58,1,L,20.25,20.25,The Sicilian Pizza,Supreme
21739,9544,09-06-2015,17:08:20,1,S,12,12,The Big Meat Pizza,Classic
21740,9545,09-06-2015,17:14:17,1,S,12.5,12.5,The Italian Supreme Pizza,Supreme
21741,9545,09-06-2015,17:14:17,1,M,16,16,The Mexicana Pizza,Veggie
21742,9545,09-06-2015,17:14:17,1,L,15.25,15.25,The Pepperoni Pizza,Classic
21743,9545,09-06-2015,17:14:17,1,L,20.75,20.75,The Spinach Pesto Pizza,Veggie
21744,9546,09-06-2015,17:20:30,1,L,16.5,16.5,The Hawaiian Pizza,Classic
21745,9546,09-06-2015,17:20:30,1,S,9.75,9.75,The Pepperoni Pizza,Classic
21746,9547,09-06-2015,17:29:10,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
21747,9547,09-06-2015,17:29:10,1,L,16.5,16.5,The Hawaiian Pizza,Classic
21748,9547,09-06-2015,17:29:10,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
21749,9548,09-06-2015,17:34:42,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
21750,9549,09-06-2015,17:47:42,1,S,12,12,The Big Meat Pizza,Classic
21751,9549,09-06-2015,17:47:42,1,M,16.75,16.75,The California Chicken Pizza,Chicken
21752,9549,09-06-2015,17:47:42,1,L,20.5,20.5,The Napolitana Pizza,Classic
21753,9549,09-06-2015,17:47:42,1,M,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
21754,9550,09-06-2015,17:51:14,1,S,12.75,12.75,The Southwest Chicken Pizza,Chicken
21755,9551,09-06-2015,18:21:43,1,M,16,16,The Italian Capocollo Pizza,Classic
21756,9551,09-06-2015,18:21:43,1,S,12.5,12.5,The Italian Supreme Pizza,Supreme
21757,9551,09-06-2015,18:21:43,1,L,20.5,20.5,The Napolitana Pizza,Classic
21758,9552,09-06-2015,18:30:00,1,L,20.75,20.75,The California Chicken Pizza,Chicken
21759,9552,09-06-2015,18:30:00,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
21760,9552,09-06-2015,18:30:00,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
21761,9552,09-06-2015,18:30:00,1,L,20.25,20.25,The Vegetables + Vegetables Pizza,Veggie
21762,9553,09-06-2015,18:49:09,1,S,12.75,12.75,The Chicken Pesto Pizza,Chicken
21763,9553,09-06-2015,18:49:09,1,S,12.5,12.5,The Soppressata Pizza,Supreme
21764,9554,09-06-2015,18:59:04,1,S,12,12,The Big Meat Pizza,Classic
21765,9554,09-06-2015,18:59:04,1,L,20.5,20.5,The Napolitana Pizza,Classic
21766,9554,09-06-2015,18:59:04,1,S,12,12,The Napolitana Pizza,Classic
21767,9555,09-06-2015,19:09:39,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
21768,9555,09-06-2015,19:09:39,1,S,12,12,The Vegetables + Vegetables Pizza,Veggie
21769,9556,09-06-2015,19:19:31,1,L,20.75,20.75,The Italian Supreme Pizza,Supreme
21770,9556,09-06-2015,19:19:31,1,L,20.25,20.25,The Mexicana Pizza,Veggie
21771,9556,09-06-2015,19:19:31,1,L,20.25,20.25,The Spinach and Feta Pizza,Veggie
21772,9556,09-06-2015,19:19:31,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
21773,9557,09-06-2015,19:24:11,1,M,16.75,16.75,The Southwest Chicken Pizza,Chicken
21774,9557,09-06-2015,19:24:11,1,S,12,12,The Spinach and Feta Pizza,Veggie
21775,9558,09-06-2015,19:27:17,1,S,23.65,23.65,The Brie Carre Pizza,Supreme
21776,9558,09-06-2015,19:27:17,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
21777,9558,09-06-2015,19:27:17,1,M,16.5,16.5,The Spicy Italian Pizza,Supreme
21778,9558,09-06-2015,19:27:17,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
21779,9559,09-06-2015,20:06:09,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
21780,9559,09-06-2015,20:06:09,1,S,12.5,12.5,The Italian Supreme Pizza,Supreme
21781,9560,09-06-2015,20:11:07,1,S,12.75,12.75,The Barbecue Chicken Pizza,Chicken
21782,9560,09-06-2015,20:11:07,1,L,20.5,20.5,The Classic Deluxe Pizza,Classic
21783,9561,09-06-2015,20:17:22,1,S,12,12,The Mediterranean Pizza,Veggie
21784,9561,09-06-2015,20:17:22,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
21785,9562,09-06-2015,20:18:13,1,M,16.5,16.5,The Pepper Salami Pizza,Supreme
21786,9562,09-06-2015,20:18:13,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
21787,9563,09-06-2015,20:42:21,1,M,16.25,16.25,The Calabrese Pizza,Supreme
21788,9563,09-06-2015,20:42:21,1,M,16,16,The Classic Deluxe Pizza,Classic
21789,9563,09-06-2015,20:42:21,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
21790,9564,09-06-2015,20:53:24,1,L,16.5,16.5,The Hawaiian Pizza,Classic
21791,9565,09-06-2015,20:58:15,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
21792,9565,09-06-2015,20:58:15,1,M,16.25,16.25,The Sicilian Pizza,Supreme
21793,9566,09-06-2015,21:03:53,1,M,16.75,16.75,The Italian Vegetables Pizza,Veggie
21794,9566,09-06-2015,21:03:53,1,M,16.25,16.25,The Sicilian Pizza,Supreme
21795,9567,09-06-2015,21:42:20,1,L,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
21796,9567,09-06-2015,21:42:20,1,L,20.25,20.25,The Spinach and Feta Pizza,Veggie
21797,9568,09-06-2015,21:57:40,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
21798,9569,10-06-2015,11:42:13,1,M,16.75,16.75,The Italian Vegetables Pizza,Veggie
21799,9570,10-06-2015,11:43:17,1,S,11,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
21800,9571,10-06-2015,11:49:26,1,M,16.75,16.75,The Italian Vegetables Pizza,Veggie
21801,9571,10-06-2015,11:49:26,1,M,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
21802,9572,10-06-2015,12:01:19,1,S,12,12,The Big Meat Pizza,Classic
21803,9572,10-06-2015,12:01:19,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
21804,9572,10-06-2015,12:01:19,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
21805,9572,10-06-2015,12:01:19,1,S,12.25,12.25,The Sicilian Pizza,Supreme
21806,9573,10-06-2015,12:06:00,1,L,20.25,20.25,The Calabrese Pizza,Supreme
21807,9573,10-06-2015,12:06:00,1,S,12,12,The Green Garden Pizza,Veggie
21808,9573,10-06-2015,12:06:00,1,M,12.5,12.5,The Pepperoni Pizza,Classic
21809,9573,10-06-2015,12:06:00,1,S,12,12,The Spinach and Feta Pizza,Veggie
21810,9574,10-06-2015,12:13:01,2,L,20.75,41.5,The Barbecue Chicken Pizza,Chicken
21811,9574,10-06-2015,12:13:01,1,S,12.75,12.75,The Chicken Pesto Pizza,Chicken
21812,9574,10-06-2015,12:13:01,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
21813,9575,10-06-2015,12:20:23,1,S,12.75,12.75,The Barbecue Chicken Pizza,Chicken
21814,9575,10-06-2015,12:20:23,3,S,12,36,The Big Meat Pizza,Classic
21815,9575,10-06-2015,12:20:23,2,L,20.75,41.5,The California Chicken Pizza,Chicken
21816,9575,10-06-2015,12:20:23,1,M,16,16,The Classic Deluxe Pizza,Classic
21817,9575,10-06-2015,12:20:23,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
21818,9575,10-06-2015,12:20:23,1,S,10.5,10.5,The Hawaiian Pizza,Classic
21819,9575,10-06-2015,12:20:23,1,L,20.25,20.25,The Mediterranean Pizza,Veggie
21820,9575,10-06-2015,12:20:23,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
21821,9575,10-06-2015,12:20:23,1,S,12.25,12.25,The Sicilian Pizza,Supreme
21822,9575,10-06-2015,12:20:23,1,L,20.75,20.75,The Southwest Chicken Pizza,Chicken
21823,9575,10-06-2015,12:20:23,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
21824,9575,10-06-2015,12:20:23,1,L,20.75,20.75,The Spinach Pesto Pizza,Veggie
21825,9576,10-06-2015,12:27:17,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
21826,9576,10-06-2015,12:27:17,1,L,16.5,16.5,The Hawaiian Pizza,Classic
21827,9577,10-06-2015,12:31:07,1,L,20.75,20.75,The Spinach Supreme Pizza,Supreme
21828,9578,10-06-2015,12:33:07,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
21829,9579,10-06-2015,12:38:34,1,S,12.75,12.75,The California Chicken Pizza,Chicken
21830,9579,10-06-2015,12:38:34,1,S,12,12,The Green Garden Pizza,Veggie
21831,9579,10-06-2015,12:38:34,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
21832,9580,10-06-2015,12:44:49,1,S,12,12,The Classic Deluxe Pizza,Classic
21833,9580,10-06-2015,12:44:49,1,L,20.5,20.5,The Greek Pizza,Classic
21834,9581,10-06-2015,12:50:18,1,M,16.75,16.75,The California Chicken Pizza,Chicken
21835,9581,10-06-2015,12:50:18,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
21836,9581,10-06-2015,12:50:18,1,L,20.75,20.75,The Spinach Pesto Pizza,Veggie
21837,9581,10-06-2015,12:50:18,1,S,12.5,12.5,The Spinach Supreme Pizza,Supreme
21838,9582,10-06-2015,12:55:46,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
21839,9583,10-06-2015,13:06:28,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
21840,9583,10-06-2015,13:06:28,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
21841,9583,10-06-2015,13:06:28,1,M,16.75,16.75,The California Chicken Pizza,Chicken
21842,9584,10-06-2015,13:06:29,1,S,12.75,12.75,The Italian Vegetables Pizza,Veggie
21843,9585,10-06-2015,13:09:37,1,L,20.25,20.25,The Mexicana Pizza,Veggie
21844,9586,10-06-2015,13:15:21,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
21845,9587,10-06-2015,13:17:50,1,M,16,16,The Italian Capocollo Pizza,Classic
21846,9588,10-06-2015,13:19:56,2,M,16.25,32.5,The Calabrese Pizza,Supreme
21847,9588,10-06-2015,13:19:56,1,S,12,12,The Green Garden Pizza,Veggie
21848,9588,10-06-2015,13:19:56,1,S,9.75,9.75,The Pepperoni Pizza,Classic
21849,9588,10-06-2015,13:19:56,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
21850,9588,10-06-2015,13:19:56,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
21851,9588,10-06-2015,13:19:56,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
21852,9588,10-06-2015,13:19:56,1,L,20.25,20.25,The Sicilian Pizza,Supreme
21853,9589,10-06-2015,13:34:03,1,S,10.5,10.5,The Hawaiian Pizza,Classic
21854,9590,10-06-2015,13:34:29,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
21855,9591,10-06-2015,13:56:58,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
21856,9592,10-06-2015,14:19:49,1,S,12,12,The Big Meat Pizza,Classic
21857,9592,10-06-2015,14:19:49,1,L,20.25,20.25,The Calabrese Pizza,Supreme
21858,9592,10-06-2015,14:19:49,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
21859,9593,10-06-2015,14:22:15,1,S,12,12,The Vegetables + Vegetables Pizza,Veggie
21860,9594,10-06-2015,14:40:05,1,S,12.75,12.75,The California Chicken Pizza,Chicken
21861,9595,10-06-2015,15:33:02,1,S,12.25,12.25,The Calabrese Pizza,Supreme
21862,9595,10-06-2015,15:33:02,1,L,20.5,20.5,The Classic Deluxe Pizza,Classic
21863,9595,10-06-2015,15:33:02,1,M,16,16,The Spinach and Feta Pizza,Veggie
21864,9596,10-06-2015,15:55:45,1,S,10.5,10.5,The Hawaiian Pizza,Classic
21865,9597,10-06-2015,15:58:00,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
21866,9597,10-06-2015,15:58:00,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
21867,9598,10-06-2015,16:05:13,1,L,20.75,20.75,The California Chicken Pizza,Chicken
21868,9598,10-06-2015,16:05:13,1,M,13.25,13.25,The Hawaiian Pizza,Classic
21869,9599,10-06-2015,16:08:07,1,L,20.75,20.75,The Chicken Pesto Pizza,Chicken
21870,9600,10-06-2015,16:28:19,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
21871,9600,10-06-2015,16:28:19,1,M,16.25,16.25,The Sicilian Pizza,Supreme
21872,9601,10-06-2015,16:34:20,1,L,20.75,20.75,The Pepper Salami Pizza,Supreme
21873,9602,10-06-2015,17:03:57,1,M,16.25,16.25,The Calabrese Pizza,Supreme
21874,9602,10-06-2015,17:03:57,1,L,20.25,20.25,The Vegetables + Vegetables Pizza,Veggie
21875,9603,10-06-2015,17:15:36,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
21876,9603,10-06-2015,17:15:36,1,M,13.25,13.25,The Hawaiian Pizza,Classic
21877,9603,10-06-2015,17:15:36,1,XL,25.5,25.5,The Greek Pizza,Classic
21878,9604,10-06-2015,17:32:37,2,L,18.5,37,The Five Cheese Pizza,Veggie
21879,9605,10-06-2015,17:34:14,1,S,12.25,12.25,The Sicilian Pizza,Supreme
21880,9606,10-06-2015,17:36:12,1,M,16,16,The Classic Deluxe Pizza,Classic
21881,9606,10-06-2015,17:36:12,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
21882,9606,10-06-2015,17:36:12,1,S,12,12,The Italian Capocollo Pizza,Classic
21883,9607,10-06-2015,18:00:23,1,M,16,16,The Mexicana Pizza,Veggie
21884,9607,10-06-2015,18:00:23,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
21885,9608,10-06-2015,18:05:08,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
21886,9608,10-06-2015,18:05:08,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
21887,9609,10-06-2015,18:09:00,1,M,16.75,16.75,The Thai Chicken Pizza,Chicken
21888,9610,10-06-2015,18:18:42,1,S,12,12,The Big Meat Pizza,Classic
21889,9610,10-06-2015,18:18:42,1,M,16,16,The Classic Deluxe Pizza,Classic
21890,9610,10-06-2015,18:18:42,1,M,16.5,16.5,The Pepper Salami Pizza,Supreme
21891,9610,10-06-2015,18:18:42,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
21892,9611,10-06-2015,18:23:15,1,L,20.75,20.75,The Spicy Italian Pizza,Supreme
21893,9612,10-06-2015,18:25:11,2,M,16.75,33.5,The Barbecue Chicken Pizza,Chicken
21894,9612,10-06-2015,18:25:11,1,M,16.75,16.75,The Southwest Chicken Pizza,Chicken
21895,9613,10-06-2015,18:49:11,1,S,12,12,The Napolitana Pizza,Classic
21896,9613,10-06-2015,18:49:11,1,S,12.25,12.25,The Sicilian Pizza,Supreme
21897,9614,10-06-2015,18:49:28,1,M,16.5,16.5,The Spinach Supreme Pizza,Supreme
21898,9614,10-06-2015,18:49:28,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
21899,9615,10-06-2015,18:56:45,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
21900,9615,10-06-2015,18:56:45,1,M,16,16,The Classic Deluxe Pizza,Classic
21901,9615,10-06-2015,18:56:45,1,L,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
21902,9615,10-06-2015,18:56:45,1,S,12,12,The Greek Pizza,Classic
21903,9616,10-06-2015,19:10:03,1,L,20.5,20.5,The Classic Deluxe Pizza,Classic
21904,9616,10-06-2015,19:10:03,1,M,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
21905,9617,10-06-2015,19:44:27,1,L,15.25,15.25,The Pepperoni Pizza,Classic
21906,9618,10-06-2015,20:16:51,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
21907,9618,10-06-2015,20:16:51,2,L,20.75,41.5,The Pepper Salami Pizza,Supreme
21908,9619,10-06-2015,20:26:35,1,S,12,12,The Big Meat Pizza,Classic
21909,9619,10-06-2015,20:26:35,1,L,17.95,17.95,The Four Cheese Pizza,Veggie
21910,9619,10-06-2015,20:26:35,1,L,20.5,20.5,The Napolitana Pizza,Classic
21911,9620,10-06-2015,21:45:01,1,S,12.75,12.75,The Southwest Chicken Pizza,Chicken
21912,9621,10-06-2015,22:10:55,1,M,16.75,16.75,The Italian Vegetables Pizza,Veggie
21913,9622,10-06-2015,22:29:03,1,S,12.75,12.75,The Italian Vegetables Pizza,Veggie
21914,9623,11-06-2015,11:25:26,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
21915,9623,11-06-2015,11:25:26,1,M,16.5,16.5,The Pepper Salami Pizza,Supreme
21916,9623,11-06-2015,11:25:26,1,L,20.25,20.25,The Sicilian Pizza,Supreme
21917,9624,11-06-2015,11:35:49,1,M,16.75,16.75,The Chicken Alfredo Pizza,Chicken
21918,9625,11-06-2015,11:40:54,1,L,17.5,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
21919,9626,11-06-2015,11:58:25,1,L,20.5,20.5,The Napolitana Pizza,Classic
21920,9627,11-06-2015,12:01:33,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
21921,9628,11-06-2015,12:03:40,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
21922,9628,11-06-2015,12:03:40,1,L,20.75,20.75,The Prosciutto and Arugula Pizza,Supreme
21923,9629,11-06-2015,12:11:07,1,S,12.75,12.75,The Italian Vegetables Pizza,Veggie
21924,9629,11-06-2015,12:11:07,1,L,20.25,20.25,The Vegetables + Vegetables Pizza,Veggie
21925,9630,11-06-2015,12:12:58,1,S,10.5,10.5,The Hawaiian Pizza,Classic
21926,9630,11-06-2015,12:12:58,1,L,20.5,20.5,The Napolitana Pizza,Classic
21927,9631,11-06-2015,12:18:23,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
21928,9631,11-06-2015,12:18:23,1,L,20.5,20.5,The Napolitana Pizza,Classic
21929,9631,11-06-2015,12:18:23,2,L,20.25,40.5,The Sicilian Pizza,Supreme
21930,9632,11-06-2015,12:26:10,1,L,20.25,20.25,The Sicilian Pizza,Supreme
21931,9633,11-06-2015,12:50:57,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
21932,9634,11-06-2015,12:52:36,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
21933,9634,11-06-2015,12:52:36,1,M,14.75,14.75,The Four Cheese Pizza,Veggie
21934,9634,11-06-2015,12:52:36,1,M,13.25,13.25,The Hawaiian Pizza,Classic
21935,9634,11-06-2015,12:52:36,1,S,10.5,10.5,The Hawaiian Pizza,Classic
21936,9634,11-06-2015,12:52:36,1,S,12,12,The Mexicana Pizza,Veggie
21937,9634,11-06-2015,12:52:36,1,S,12,12,The Napolitana Pizza,Classic
21938,9634,11-06-2015,12:52:36,1,M,14.5,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
21939,9634,11-06-2015,12:52:36,2,S,12.25,24.5,The Sicilian Pizza,Supreme
21940,9634,11-06-2015,12:52:36,2,L,20.75,41.5,The Spicy Italian Pizza,Supreme
21941,9634,11-06-2015,12:52:36,1,S,12,12,The Greek Pizza,Classic
21942,9634,11-06-2015,12:52:36,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
21943,9635,11-06-2015,12:59:19,1,S,12.5,12.5,The Italian Supreme Pizza,Supreme
21944,9635,11-06-2015,12:59:19,1,S,12,12,The Greek Pizza,Classic
21945,9636,11-06-2015,13:06:58,1,L,15.25,15.25,The Pepperoni Pizza,Classic
21946,9637,11-06-2015,13:11:46,1,M,16.25,16.25,The Calabrese Pizza,Supreme
21947,9637,11-06-2015,13:11:46,1,S,12,12,The Mediterranean Pizza,Veggie
21948,9637,11-06-2015,13:11:46,1,M,12.5,12.5,The Pepperoni Pizza,Classic
21949,9637,11-06-2015,13:11:46,1,M,16,16,The Vegetables + Vegetables Pizza,Veggie
21950,9638,11-06-2015,13:13:03,1,L,20.25,20.25,The Mexicana Pizza,Veggie
21951,9638,11-06-2015,13:13:03,1,XL,25.5,25.5,The Greek Pizza,Classic
21952,9639,11-06-2015,13:24:09,1,XL,25.5,25.5,The Greek Pizza,Classic
21953,9640,11-06-2015,13:24:50,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
21954,9640,11-06-2015,13:24:50,1,M,16,16,The Napolitana Pizza,Classic
21955,9640,11-06-2015,13:24:50,1,L,20.25,20.25,The Sicilian Pizza,Supreme
21956,9641,11-06-2015,13:26:40,1,S,12.5,12.5,The Italian Supreme Pizza,Supreme
21957,9641,11-06-2015,13:26:40,1,S,11,11,"The Pepperoni, Mushroom, and Peppers Pizza",Classic
21958,9642,11-06-2015,13:34:07,1,M,16.75,16.75,The California Chicken Pizza,Chicken
21959,9642,11-06-2015,13:34:07,1,L,18.5,18.5,The Five Cheese Pizza,Veggie
21960,9642,11-06-2015,13:34:07,1,S,12.25,12.25,The Sicilian Pizza,Supreme
21961,9642,11-06-2015,13:34:07,1,L,20.75,20.75,The Thai Chicken Pizza,Chicken
21962,9643,11-06-2015,13:40:06,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
21963,9643,11-06-2015,13:40:06,1,M,16.75,16.75,The California Chicken Pizza,Chicken
21964,9643,11-06-2015,13:40:06,1,M,16.5,16.5,The Spicy Italian Pizza,Supreme
21965,9644,11-06-2015,13:56:49,1,S,12,12,The Big Meat Pizza,Classic
21966,9644,11-06-2015,13:56:49,1,L,20.25,20.25,The Mediterranean Pizza,Veggie
21967,9645,11-06-2015,14:08:01,1,L,20.75,20.75,The Pepper Salami Pizza,Supreme
21968,9646,11-06-2015,14:25:16,1,L,16.5,16.5,The Hawaiian Pizza,Classic
21969,9647,11-06-2015,14:26:07,1,L,20.75,20.75,The Barbecue Chicken Pizza,Chicken
21970,9647,11-06-2015,14:26:07,1,L,20.25,20.25,The Mexicana Pizza,Veggie
21971,9647,11-06-2015,14:26:07,1,S,12.5,12.5,The Prosciutto and Arugula Pizza,Supreme
21972,9648,11-06-2015,14:31:52,1,M,16,16,The Classic Deluxe Pizza,Classic
21973,9648,11-06-2015,14:31:52,2,L,18.5,37,The Five Cheese Pizza,Veggie
21974,9648,11-06-2015,14:31:52,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
21975,9649,11-06-2015,14:50:04,1,L,20.5,20.5,The Italian Capocollo Pizza,Classic
21976,9649,11-06-2015,14:50:04,1,L,20.75,20.75,The Pepper Salami Pizza,Supreme
21977,9649,11-06-2015,14:50:04,2,S,12.5,25,The Pepper Salami Pizza,Supreme
21978,9650,11-06-2015,14:53:12,1,M,16.75,16.75,The Barbecue Chicken Pizza,Chicken
21979,9650,11-06-2015,14:53:12,1,S,12,12,The Big Meat Pizza,Classic
21980,9650,11-06-2015,14:53:12,1,S,12.75,12.75,The Chicken Alfredo Pizza,Chicken
21981,9650,11-06-2015,14:53:12,2,M,16.75,33.5,The Chicken Pesto Pizza,Chicken
21982,9650,11-06-2015,14:53:12,1,L,20.5,20.5,The Classic Deluxe Pizza,Classic
21983,9650,11-06-2015,14:53:12,1,M,16.5,16.5,The Italian Supreme Pizza,Supreme
21984,9650,11-06-2015,14:53:12,1,L,20.25,20.25,The Mexicana Pizza,Veggie
21985,9650,11-06-2015,14:53:12,1,L,20.5,20.5,The Napolitana Pizza,Classic
21986,9650,11-06-2015,14:53:12,1,S,9.75,9.75,The Pepperoni Pizza,Classic
21987,9650,11-06-2015,14:53:12,1,M,16.5,16.5,The Prosciutto and Arugula Pizza,Supreme
